timestamp,v3_price,v4_price,spot_price,perp_price,first_source,first_price,last_source,last_price,firstLastDiffPercent
2025-12-03T11:09:14.887Z,33.98088363694544,34.00975270747507,33.9645,33.9645,V4 池,34.00975270747507,合约价格,33.9645,0.133058
2025-12-03T11:09:14.897Z,33.98088363694544,34.00975270747507,33.9645,33.9645,V4 池,34.00975270747507,合约价格,33.9645,0.133058
2025-12-03T11:09:18.467Z,33.98088363694544,34.0075663063423,33.9645,33.9645,V4 池,34.0075663063423,合约价格,33.9645,0.126637
2025-12-03T11:09:18.467Z,33.98088363694544,34.0075663063423,33.9645,33.9645,V4 池,34.0075663063423,合约价格,33.9645,0.126637
2025-12-03T11:09:18.469Z,33.98088363694544,34.0075663063423,33.9645,33.9645,V4 池,34.0075663063423,合约价格,33.9645,0.126637
2025-12-03T11:09:18.469Z,33.98088363694544,34.0075663063423,33.9645,33.9645,V4 池,34.0075663063423,合约价格,33.9645,0.126637
2025-12-03T11:09:18.471Z,33.98088363694544,34.0075663063423,33.9645,33.9645,V4 池,34.0075663063423,合约价格,33.9645,0.126637
2025-12-03T11:09:18.471Z,33.98088363694544,34.0075663063423,33.9645,33.9645,V4 池,34.0075663063423,合约价格,33.9645,0.126637
2025-12-03T11:09:18.471Z,33.98088363694544,34.0075663063423,33.9645,33.9645,V4 池,34.0075663063423,合约价格,33.9645,0.126637
2025-12-03T11:09:19.533Z,33.98088363694544,34.0075663063423,33.9565,33.9565,V4 池,34.0075663063423,合约价格,33.9565,0.150162
2025-12-03T11:09:19.651Z,33.98088363694544,34.0075663063423,33.9565,33.9565,V4 池,34.0075663063423,合约价格,33.9565,0.150162
2025-12-03T11:09:19.674Z,33.98088363694544,34.0075663063423,33.9565,33.9565,V4 池,34.0075663063423,合约价格,33.9565,0.150162
2025-12-03T11:09:19.798Z,33.98088363694544,34.0075663063423,33.9565,33.9565,V4 池,34.0075663063423,合约价格,33.9565,0.150162
2025-12-03T11:09:19.894Z,33.98088363694544,34.0075663063423,33.9565,33.9565,V4 池,34.0075663063423,合约价格,33.9565,0.150162
2025-12-03T11:09:19.964Z,33.98088363694544,34.0075663063423,33.9565,33.9565,V4 池,34.0075663063423,合约价格,33.9565,0.150162
2025-12-03T11:09:19.965Z,33.98088363694544,34.0075663063423,33.9565,33.9565,V4 池,34.0075663063423,合约价格,33.9565,0.150162
2025-12-03T11:09:21.427Z,33.98088363694544,34.005460036397395,33.9565,33.9565,V4 池,34.005460036397395,合约价格,33.9565,0.143977
2025-12-03T11:09:21.427Z,33.98088363694544,34.005460036397395,33.9565,33.9565,V4 池,34.005460036397395,合约价格,33.9565,0.143977
2025-12-03T11:09:21.428Z,33.98088363694544,34.005460036397395,33.9565,33.9565,V4 池,34.005460036397395,合约价格,33.9565,0.143977
